name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Aditya Labels 110 X 300 Meters Thermal Transfer Barcode Labels Ribbon Premium Wax For Printer TSC, Zebra, Citzen, Datamax,...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61N4muV9gVL._AC_UL320_.jpg,https://www.amazon.in/Aditya-Labels-Thermal-Transfer-Barcode/dp/B01MEFCA0I/ref=sr_1_3894?qid=1679133897&s=electronics&sr=1-3894,4.1,501,₹192,₹300
"boAt Newly Launched Rockerz 255 Max in Ear Earphones with 60H Playtime, EQ Modes, Power Magnetic Earbuds, Beast™ Mode, EN...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/618uz+k-8+L._AC_UL320_.jpg,https://www.amazon.in/boAt-Rockerz-255-Max-Earphones/dp/B0BTZ5C4T8/ref=sr_1_3895?qid=1679133897&s=electronics&sr=1-3895,4.3,183,"₹1,399","₹3,990"
AEIDESS Tempered Glass Compatible for Apple iPhone Xs/X (Black) Full Screen Coverage [Edge to Edge] with Easy Installation...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/714JtyK6RnL._AC_UL320_.jpg,https://www.amazon.in/Aeidess-Tempered-iPhone-Screen-Coverage/dp/B07N4ZQSSW/ref=sr_1_3896?qid=1679133897&s=electronics&sr=1-3896,4.1,"4,097",₹149,₹599
"Humble Silicone 19mm Replacement Band Strap with Metal Buckle Compatible with Noise Colorfit Pro 2 , Storm Smart Watch & W...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41cI6Ejmq0L._AC_UL320_.jpg,https://www.amazon.in/Silicone-Replacement-Compatible-Colorfit-Watches/dp/B09GY6Y6S5/ref=sr_1_3897?qid=1679133897&s=electronics&sr=1-3897,3.9,"5,541",₹266,₹599
TheGiftKart Shockproof Crystal Clear Back Cover Case for OnePlus 7T | 360 Degree Protection | Protective Design | Transpar...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51Rn13OQk8L._AC_UL320_.jpg,https://www.amazon.in/TheGiftKart-Shockproof-Protection-Protective-Transparent/dp/B0BB2GPXMT/ref=sr_1_3898?qid=1679133897&s=electronics&sr=1-3898,4.5,316,₹284,₹999
Fur Jaden Brown Leatherette Anti Theft Casual Laptop Backpack with 15.6 Inch Laptop Pocket,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/714Rv25H9PL._AC_UL320_.jpg,https://www.amazon.in/Fur-Jaden-Backpack-Trekking-BM38_Brown/dp/B07LBMV4NR/ref=sr_1_3899?qid=1679133897&s=electronics&sr=1-3899,4.2,"1,475","₹1,789","₹3,000"
FLiX (Beetel) 3in1 (Type C|Micro|Iphone Lightening) Textured Pattern 3A Fast Charging Cable with QC & PD Support for Type ...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/716JYaBVN3L._AC_UL320_.jpg,https://www.amazon.in/FLiX-Textured-charging-Lightning-Smartphones/dp/B08N1WL9XW/ref=sr_1_3900?qid=1679133897&s=electronics&sr=1-3900,4.0,"10,079",₹199,₹599
"iClever Wireless Keyboard and Mouse Combo - 2.4G Portable Wireless Keyboard Mouse with Rechargeable Battery, Ergonomic Des...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61Ev5NN9h9L._AC_UL320_.jpg,https://www.amazon.in/iClever-Wireless-Keyboard-Mouse-Combo/dp/B07BDL999Q/ref=sr_1_3901?qid=1679133897&s=electronics&sr=1-3901,4.2,"5,564","₹2,650","₹3,999"
Tabelito® Laptop Bag For Men and women Briefcase 15.6 Inch (39.6 cm) Messenger Side Shoulder Travel bags for mens Water Re...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71m1YS4wezL._AC_UL320_.jpg,https://www.amazon.in/Tabelito-Office-Laptop-Briefcase-Women/dp/B08FL584Z4/ref=sr_1_3902?qid=1679133897&s=electronics&sr=1-3902,3.7,"1,434",₹549,₹999
Irusu Monster VR Headset with Remote Controller and Conductive Touch Button for VR Supported Smartphones(New Model) (Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61-tgcn-R3L._AC_UL320_.jpg,https://www.amazon.in/Irusu-Monster-headset-Controller-Conductive/dp/B01JLAQGNY/ref=sr_1_3903?qid=1679133897&s=electronics&sr=1-3903,3.4,"2,531","₹1,996","₹3,200"
realme Buds Wireless 2 Neo Bluetooth in Ear Earphones with Mic (Green),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61-etdBhaJL._AC_UL320_.jpg,https://www.amazon.in/realme-Wireless-Bluetooth-Earphones-Green/dp/B09GG2NLB1/ref=sr_1_3904?qid=1679133897&s=electronics&sr=1-3904,4.0,"48,451",,
OILOCO Lighting Earphone for Calling and Music Compatible with i-Phone 6/7/8/X/11/12/13-6 Plus/7 Plus/8 Plus/XR/XR Max/11 ...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/31LEpBIDm6L._AC_UL320_.jpg,https://www.amazon.in/OILOCO-Lighting-Earphone-Compatible-Connectivity/dp/B0BVFSDFZN/ref=sr_1_3905?qid=1679133897&s=electronics&sr=1-3905,3.9,9,₹579,"₹1,499"
"AmazonBasics RJ45 Cat 7 High-Speed Gigabit Ethernet Patch Internet Cable For Printer, Server 10Gbps, 600MHz - White, 3-Foot","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/513hiDq4SXL._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-High-Speed-Gigabit-Ethernet-Internet/dp/B07ZTR648R/ref=sr_1_3906?qid=1679133897&s=electronics&sr=1-3906,4.4,"3,492",₹149,₹500
"NISHTECH (1.5 Meter 4K Ultra HD HDMI Male to Male Cable (Black) -Compatible with Laptop, PC, Projector & TV & All HDMI sup...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51tN5aNEidL._AC_UL320_.jpg,https://www.amazon.in/Nishtech-High-Speed-Cable-Black-1-5M/dp/B087CXB6JX/ref=sr_1_3907?qid=1679133897&s=electronics&sr=1-3907,4.0,"1,722",₹149,₹349
Zebronics Zeb-Transformer-k USB Gaming Keyboard with Multicolor LED Effect,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81J5ij-aasL._AC_UL320_.jpg,https://www.amazon.in/Zebronics-Zeb-Transformer-k-Gaming-Keyboard-Multicolor/dp/B0819JFQJH/ref=sr_1_3908?qid=1679133897&s=electronics&sr=1-3908,4.2,"2,409",₹999,"₹1,549"
Tombow Mono Zero Eraser with Extra Refill,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41cduVkImiL._AC_UL320_.jpg,https://www.amazon.in/Tombow-Mono-Eraser-Extra-Refill/dp/B07T6LDHV2/ref=sr_1_3909?qid=1679133897&s=electronics&sr=1-3909,4.4,563,₹299,₹410
AILKIN Fast Dash Charger Adapter for OnePlus 11/10 9/9t/9r/Nord/8/8 pro/ 7 with Type C Dash Fast Charging Cable Compatible...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/4182c11bTKL._AC_UL320_.jpg,https://www.amazon.in/AILKIN-Charger-Adapter-Charging-Compatible/dp/B0BWN3WDKJ/ref=sr_1_3910?qid=1679133897&s=electronics&sr=1-3910,4.6,"7,927",₹999,"₹2,999"
Onida 80 cm (32 inches) HD Ready Smart LED Fire TV 32HIF3 (Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71K6W3QsL2L._AC_UL320_.jpg,https://www.amazon.in/Onida-inches-Ready-Smart-32HIF3/dp/B0B6P95LG2/ref=sr_1_3911?qid=1679133897&s=electronics&sr=1-3911,4.3,"4,579","₹11,490","₹24,990"
Astigo Compatible Remote for Airtel Digital Set Top Box (Pairing Required with TV Remote),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61q-ekvt8qL._AC_UL320_.jpg,https://www.amazon.in/Astigo-Compatible-Remote-Airtel-Set/dp/B09127FZCK/ref=sr_1_3912?qid=1679133897&s=electronics&sr=1-3912,3.8,461,₹284,₹899
Sounce 38W Car Charger Type-C 20W PD & 18W 3.0 Qualcomm Certified Dual USB Car Charger Compatible with All Smartphones & T...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61d3SWjNNFL._AC_UL320_.jpg,https://www.amazon.in/Sounce-Qualcomm-Certified-Compatible-Smartphones/dp/B0BR7MMS9Y/ref=sr_1_3913?qid=1679133897&s=electronics&sr=1-3913,4.1,33,₹299,₹999
"ProElite Smart Flip Case Cover for Apple iPad 9.7 inch 5th/6th Gen Air 1 Air 2 A1822 A1823 A1893 A1954 with Stylus Pen, Tr...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71dy4P4pgDL._AC_UL320_.jpg,https://www.amazon.in/ProElite-Smart-Trifold-Generation-Stylus/dp/B07P6LJ45K/ref=sr_1_3914?qid=1679133897&s=electronics&sr=1-3914,4.3,"3,886",₹549,"₹1,499"
Lolin NodeMCU ESP8266 CP2102 NodeMCU WIFI Serial Wireless Module,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71ZUXpbgc1L._AC_UL320_.jpg,https://www.amazon.in/Lolin-NodeMCU-ESP8266-CP2102-Wireless/dp/B010O1G1ES/ref=sr_1_3915?qid=1679133899&s=electronics&sr=1-3915,4.2,"1,471",₹407,₹699
"ASUS Vivobook 16X (2022), 16-inch (40.64 cms) WUXGA, AMD Ryzen 5 5600H, Thin and Light Laptop (8GB/512GB SSD/Integrated Gr...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/715NX9VL1sL._AC_UL320_.jpg,https://www.amazon.in/ASUS-Vivobook-Integrated-Graphics-M1603QA-MB502WS/dp/B09ZV5CDWD/ref=sr_1_3916?qid=1679133899&s=electronics&sr=1-3916,4.2,85,"₹49,943","₹68,990"
EvoFox Shadow Optical USB Wired Gaming Mouse with Upto 3600 DPI Gaming Sensor | 6 Buttons Design | Press Life Upto 7 Milli...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51vjytwuzNL._AC_UL320_.jpg,https://www.amazon.in/Buttons-Breathing-Rainbow-Lighting-Braided/dp/B09N94SK83/ref=sr_1_3917?qid=1679133899&s=electronics&sr=1-3917,4.5,409,₹439,₹799
Nataraj 621 Pencil Jar - Pack of 50,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61knde+ThUL._AC_UL320_.jpg,https://www.amazon.in/Nataraj-621-Pencil-Jar-Pack/dp/B074V6YWP8/ref=sr_1_3918?qid=1679133899&s=electronics&sr=1-3918,4.2,"2,532",,₹189
"Dyazo Water Resistant Laptop Sleeve /Case Cover for 15 Inches,15.6 Inch Laptops & Notebook (Black)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81nrseSZGvL._AC_UL320_.jpg,https://www.amazon.in/Dyazo-Resistant-Laptop-Laptops-Notebook/dp/B09BFW41H4/ref=sr_1_3919?qid=1679133899&s=electronics&sr=1-3919,4.3,"2,891",₹299,₹999
Sounce Cleaning Soft Brush Keyboard Cleaner 5-in-1 Multi-Function Computer Cleaning Tools Kit Corner Gap Duster Keycap Pul...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51mUoAonPgL._AC_UL320_.jpg,https://www.amazon.in/Sounce-Cleaning-Multi-Function-Bluetooth-Earphones/dp/B0BRN7YXM6/ref=sr_1_3920?qid=1679133899&s=electronics&sr=1-3920,4.6,201,₹149,₹999
"ELV Desktop Cell Phone Tabletop Stand Tablet Stand, Aluminum Stand Holder for Mobile Phone and Tablet (Up to 10.1 inch) - ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61vsPLVJQeL._AC_UL320_.jpg,https://www.amazon.in/ELV-PS1-Mobile-Holder-Silver/dp/B073Y686P5/ref=sr_1_3921?qid=1679133899&s=electronics&sr=1-3921,4.3,"58,428",,₹149
"Melbon T708 4G LTE WiFi USB Tri Band Dongle Stick with All SIM Network Support, Plug & Play 4G Data Card with up to 150Mbp...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/4198368YWPL._AC_UL320_.jpg,https://www.amazon.in/Melbon-Network-Support-150Mbps-Included/dp/B0B1JDBRJJ/ref=sr_1_3922?qid=1679133899&s=electronics&sr=1-3922,3.9,64,"₹1,489","₹4,999"
Spigen Ultra Hybrid Back Cover Case Compatible with iPhone 14 Pro (TPU + Poly Carbonate | Deep Purple),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/6120QYsxqaL._AC_UL320_.jpg,https://www.amazon.in/Spigen-Hybrid-Compatible-iPhone-Carbonate/dp/B0BG6RMR1R/ref=sr_1_3923?qid=1679133899&s=electronics&sr=1-3923,4.6,171,"₹1,599","₹2,599"
"Noise Buds Smart Truly Wireless in Ear Earbuds with 18H Playtime,10mm Driver, Full Touch Control, Hyper Sync, and BT v5.0...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41NM+K6d4sL._AC_UL320_.jpg,https://www.amazon.in/Noise-Wireless-Earbuds-Playtime-Control/dp/B0BXGRKLZM/ref=sr_1_3924?qid=1679133899&s=electronics&sr=1-3924,Get,FREE Delivery by Amazon,"₹1,099","₹3,499"
Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Xiaomi Mi Pad 5 Cover 11 inch - Black,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61mXy+7-vbL._AC_UL320_.jpg,https://www.amazon.in/Robustrion-Smart-Trifold-Stand-Xiaomi/dp/B0B28C3R1V/ref=sr_1_3925?qid=1679133899&s=electronics&sr=1-3925,4.2,414,₹399,"₹1,999"
"Parker Vector Standard Gold Trim Roller Ball Pen (Body - Black, Ink - Blue)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31z9xbur4BL._AC_UL320_.jpg,https://www.amazon.in/Parker-Vector-Standard-Roller-Black/dp/B01M36FDE1/ref=sr_1_3926?qid=1679133899&s=electronics&sr=1-3926,4.1,"1,469",₹399,₹400
"ZEBRONICS DC Joker Edition Rocket 500 Bluetooth 5.0 Portable Speaker 20W RMS, TWS, 10 Hour Backup, Built-in Rechargeable B...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61WJ1Wpow5L._AC_UL320_.jpg,https://www.amazon.in/ZEBRONICS-Joker-500-Rechargeable-Detachable/dp/B0BSLNHJMN/ref=sr_1_3927?qid=1679133899&s=electronics&sr=1-3927,4.3,18,"₹3,099","₹7,999"
ZEBRONICS Zeb-Transformer-M Optical USB Gaming Mouse with LED Effect(White),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61t2zLj6NML._AC_UL320_.jpg,https://www.amazon.in/Zebronics-Zeb-Transformer-M-Optical-Gaming-Effect/dp/B09RMWR92Z/ref=sr_1_3928?qid=1679133899&s=electronics&sr=1-3928,4.3,"19,012",₹489,₹749
Fastrack Reflex Hello Smart Watch with BT Calling|Bright HD Display|AI Voice Assistant|50+ Sports Modes|100+ Watchfaces|BP...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61AigzIaAwL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Calling-Display-Watchfaces-Watchface/dp/B0BBQGVNNZ/ref=sr_1_3929?qid=1679133899&s=electronics&sr=1-3929,3.8,511,"₹3,995","₹5,995"
"Pidilite Fevicryl Acrylic Colour, Acrylic Paint, Art and Craft Paint, DIY Paint, Rich Pigment, Non-Cracking Paint for Canv...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51+Sae+mvoL._AC_UL320_.jpg,https://www.amazon.in/Pidilite-Fevicryl-Acrylic-Colours-Crimson/dp/B07RNZ9RRQ/ref=sr_1_3930?qid=1679133899&s=electronics&sr=1-3930,4.4,152,₹257,₹350
"Fire-Boltt Rage Full Touch 1.28” Display & 60 Sports Modes with IP68 Rating Smartwatch, Sp02 Tracking, Over 100 Cloud Base...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61onxRqQXlL._AC_UL320_.jpg,https://www.amazon.in/Fire-Boltt-Display-Sports-Smartwatch-Tracking/dp/B0B2Q1W9WP/ref=sr_1_3931?qid=1679133899&s=electronics&sr=1-3931,4.1,"8,828","₹1,899","₹8,999"
"JBL Flip 6 Wireless Portable Bluetooth Speaker with JBL Pro Sound, Upto 12 Hours Playtime, IP67 Water & Dustproof, PartyBo...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71zDU8JBLZL._AC_UL320_.jpg,https://www.amazon.in/JBL-Bluetooth-Dustproof-PartyBoost-Personalization/dp/B09V7WS4PP/ref=sr_1_3932?qid=1679133899&s=electronics&sr=1-3932,4.4,"4,681","₹11,498","₹13,999"
TheGiftKart Ultra-Hybrid Crystal Clear Back Case Cover for iPhone 13 Back Cover Case | Slim Fit Shockproof Design | Camera...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51u1S3-ZIeL._AC_UL320_.jpg,https://www.amazon.in/TheGiftKart-Ultra-Hybrid-Shockproof-Protection-Transparent/dp/B0BG5ZRG6R/ref=sr_1_3933?qid=1679133899&s=electronics&sr=1-3933,4.5,204,₹399,₹999
Slovic Cell Phone Armband | Adjustable Band fits All iPhone and Android Smartphones | Waterproof & Anti-Sweat Fabric | Cha...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/816wBQG-J+L._AC_UL320_.jpg,https://www.amazon.in/Adjustable-Smartphones-Waterproof-Anti-Sweat-Headphone/dp/B09NN9HJZJ/ref=sr_1_3934?qid=1679133899&s=electronics&sr=1-3934,4.0,198,₹549,"₹1,000"
WOW IMAGINE Slim Ultra Soft Rubberised Back Cover for Samsung Galaxy M04 4G | Inner Velvet Fabric Lining | Matte Silicone ...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51cdR3zNWYL._AC_UL320_.jpg,https://www.amazon.in/WOW-IMAGINE-Rubberised-Silicone-Protection/dp/B0BQWH723L/ref=sr_1_3935?qid=1679133899&s=electronics&sr=1-3935,4.4,27,₹189,₹999
"Tribit [Upgraded Version] StormBox Pro 40W 5.3 Channel Wireless, Bluetooth Tower Subwoofer - Black","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71aLrZ6tZGS._AC_UL320_.jpg,https://www.amazon.in/Tribit-Bluetooth-Radiators-Exceptional-Waterproof/dp/B08MZZTH1N/ref=sr_1_3936?qid=1679133899&s=electronics&sr=1-3936,4.4,"2,033","₹8,999","₹13,999"
Doubledicestore Screen Guard Compatible for Ather 450x/450 plus EV Scooter (transparent),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71fefyB371L._AC_UL320_.jpg,https://www.amazon.in/Doubledicestore-Ather-450x-450-plus/dp/B0BRQT8CTC/ref=sr_1_3937?qid=1679133899&s=electronics&sr=1-3937,4.0,"1,059",₹251,"₹1,299"
"HOSS® Monitor Stand For Desk -Three Level Height Adjustable with Cable Management, For Monitors 24"",27"",29"" and 32"" Inch |...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61RkOOIhJyL._AC_UL320_.jpg,https://www.amazon.in/Monitor-Adjustable-Management-Monitors-Organizer/dp/B0BPRBSB72/ref=sr_1_3938?qid=1679133899&s=electronics&sr=1-3938,4.2,28,₹999,"₹1,999"
Doubledicestore Screen Guard Compatible for Ather 450x/450 plus EV Scooter (transparent),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71fefyB371L._AC_UL320_.jpg,https://www.amazon.in/Doubledicestore-Ather-450x-450-plus/dp/B0BRQT8CTC/ref=sr_1_3939?qid=1679133901&s=electronics&sr=1-3939,4.0,"1,059",₹251,"₹1,299"
"HOSS® Monitor Stand For Desk -Three Level Height Adjustable with Cable Management, For Monitors 24"",27"",29"" and 32"" Inch |...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61RkOOIhJyL._AC_UL320_.jpg,https://www.amazon.in/Monitor-Adjustable-Management-Monitors-Organizer/dp/B0BPRBSB72/ref=sr_1_3940?qid=1679133901&s=electronics&sr=1-3940,4.2,28,₹999,"₹1,999"
"Automatic Cut Off Timer Socket Plug, for Protect Your Any Rechargeable(Ex:- Mobile, Laptop) Devices from Over Charge (Up t...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/610iKzWkY9L._AC_UL320_.jpg,https://www.amazon.in/Automatic-Timer-Socket-Protect-Rechargeable/dp/B08S6Z4YXM/ref=sr_1_3941?qid=1679133901&s=electronics&sr=1-3941,4.1,"1,135",₹350,₹699
"mobistyle iPhone 14 Pro Cover,Luxury Electroplating TPU Logo Cut Case, Individual Camera Protection for Each Lens Back Cov...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51RppcndjyL._AC_UL320_.jpg,https://www.amazon.in/mobistyle-iPhone-Electroplating-Individual-Protection/dp/B0BMPYG1GK/ref=sr_1_3942?qid=1679133901&s=electronics&sr=1-3942,3.7,108,₹339,₹999
Wisely |Pack 2| For Fire Boltt Invincible Plus SmartWatch Screen Guard Scratch Guard Full Screen Protector Compatible for ...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/517ejMhvSyL._AC_UL320_.jpg,https://www.amazon.in/Wisely-Pack-Invincible-SmartWatch-Compatible/dp/B0BYJVGTH4/ref=sr_1_3943?qid=1679133901&s=electronics&sr=1-3943,,,₹149,₹499
Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81P7vPNsnHL._AC_UL320_.jpg,https://www.amazon.in/Kodak-inches-Certified-Android-32HDX7XPROBL/dp/B09DSXK8JX/ref=sr_1_3944?qid=1679133901&s=electronics&sr=1-3944,4.1,"2,590","₹9,499","₹19,499"
Amazon Basics 6 Foot Micro HDMI-A to HDMI-D (NOT Micro-USB) Cable (Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71of4-+vltL._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-Micro-HDMI-HDMI-D-Micro-USB/dp/B014I8U33I/ref=sr_1_3945?qid=1679133901&s=electronics&sr=1-3945,4.1,"17,298",₹299,"₹1,000"
"Vivo Y16 (Drizzling Gold, 3GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61TLDQrtEOL._AC_UL320_.jpg,https://www.amazon.in/Vivo-Drizzling-Storage-Additional-Exchange/dp/B07WDKLN4T/ref=sr_1_3946?qid=1679133901&s=electronics&sr=1-3946,3.9,105,"₹9,999","₹13,999"
"SHAFIRE Leather Mobile Pouch for Men,Multifunction Belt Pouch for Mobile Phone,Large Universal Leather Case Waist Bag ( Br...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/7161sli7z9L._AC_UL320_.jpg,https://www.amazon.in/SHAFIRE-Leather-Mobile-Multifunction-Universal/dp/B09G9BWDJT/ref=sr_1_3947?qid=1679133901&s=electronics&sr=1-3947,3.8,454,₹746,"₹1,299"
